peso,fecha
20.0,2018-08-03 11:46:09
16.0,2018-08-03 11:46:11
25.5,2018-08-03 11:46:13
24.0,2018-08-03 11:46:14
20.0,2018-08-03 11:46:16
24.5,2018-08-03 11:46:17
27.0,2018-08-03 11:46:19
26.0,2018-08-03 11:46:21
17.5,2018-08-03 11:46:22
24.5,2018-08-03 11:46:23
18.0,2018-08-03 11:46:25
29.0,2018-08-03 11:46:26
17.0,2018-08-03 11:46:28
18.5,2018-08-03 11:46:29
25.09,2018-08-03 11:50:26
28.0,2018-08-03 11:50:28
21.5,2018-08-03 11:50:31
19.0,2018-08-03 11:50:34
19.5,2018-08-03 11:50:36
24.0,2018-08-03 11:50:38
22.0,2018-08-03 11:50:41
21.5,2018-08-03 11:50:43
23.5,2018-08-03 11:50:46
20.5,2018-08-03 11:50:48
32.0,2018-08-03 11:50:51
15.5,2018-08-03 11:50:53
30.5,2018-08-03 11:50:55
27.5,2018-08-03 11:50:58
19.0,2018-08-03 11:51:00
14.0,2018-08-03 11:51:02
25.0,2018-08-03 11:51:04
26.0,2018-08-03 11:51:06
30.0,2018-08-03 11:51:08
28.5,2018-08-03 11:51:10
19.09,2018-08-03 13:05:08
27.5,2018-08-03 13:05:10
24.5,2018-08-03 13:05:12
26.5,2018-08-03 13:05:13
25.5,2018-08-03 13:05:15
16.5,2018-08-03 13:05:16
19.5,2018-08-03 13:05:18
16.5,2018-08-03 13:05:20
18.5,2018-08-03 13:05:22
18.0,2018-08-03 13:05:23
24.5,2018-08-03 13:05:26
16.0,2018-08-03 13:05:28
26.5,2018-08-03 13:05:30
28.5,2018-08-03 13:05:32
19.0,2018-08-03 13:05:34
30.0,2018-08-03 13:05:35
22.5,2018-08-03 13:05:37
18.0,2018-08-03 13:05:38
19.0,2018-08-03 13:05:40
17.09,2018-08-03 13:08:32
18.5,2018-08-03 13:08:34
22.0,2018-08-03 13:08:36
21.0,2018-08-03 13:08:38
18.0,2018-08-03 13:08:40
21.5,2018-08-03 13:08:42
21.0,2018-08-03 13:08:44
17.0,2018-08-03 13:08:46
13.0,2018-08-03 13:08:48
19.5,2018-08-03 13:08:50
17.0,2018-08-03 13:08:51
21.5,2018-08-03 13:08:53
26.5,2018-08-03 13:08:55
20.0,2018-08-03 13:08:57
21.5,2018-08-03 13:08:59
26.0,2018-08-03 13:09:01
24.5,2018-08-03 13:09:03
15.5,2018-08-03 13:09:05
26.5,2018-08-03 13:09:07
22.0,2018-08-03 13:09:08
14.09,2018-08-03 13:25:59
16.5,2018-08-03 13:26:00
18.5,2018-08-03 13:26:02
22.0,2018-08-03 13:26:03
19.0,2018-08-03 13:26:05
27.5,2018-08-03 13:26:06
23.5,2018-08-03 13:26:08
19.5,2018-08-03 13:26:09
18.5,2018-08-03 13:26:11
15.0,2018-08-03 13:26:13
19.5,2018-08-03 13:26:14
22.0,2018-08-03 13:26:16
22.5,2018-08-03 13:26:18
22.0,2018-08-03 13:26:20
27.5,2018-08-03 13:26:21
17.5,2018-08-03 13:26:23
24.5,2018-08-03 13:26:25
17.5,2018-08-03 13:26:26
20.0,2018-08-03 13:26:28
19.5,2018-08-03 13:26:29
4.59,2018-08-03 13:36:37
19.59,2018-08-03 13:41:11
23.5,2018-08-03 13:41:13
23.5,2018-08-03 13:41:15
23.0,2018-08-03 13:41:17
15.5,2018-08-03 13:41:18
30.5,2018-08-03 13:41:20
18.0,2018-08-03 13:41:21
27.0,2018-08-03 13:41:23
27.5,2018-08-03 13:41:24
25.5,2018-08-03 13:41:26
26.5,2018-08-03 13:41:27
15.0,2018-08-03 13:41:29
22.5,2018-08-03 13:41:30
16.5,2018-08-03 13:41:32
28.5,2018-08-03 13:41:33
19.0,2018-08-03 13:41:35
20.5,2018-08-03 13:41:36
18.5,2018-08-03 13:41:37
20.5,2018-08-03 13:41:39
16.0,2018-08-03 13:41:40
28.09,2018-08-03 13:48:25
38.0,2018-08-03 13:48:27
27.5,2018-08-03 13:48:29
29.0,2018-08-03 13:48:30
21.5,2018-08-03 13:48:31
23.0,2018-08-03 13:48:32
22.5,2018-08-03 13:48:34
19.0,2018-08-03 13:48:35
20.0,2018-08-03 13:48:36
23.5,2018-08-03 13:48:38
18.0,2018-08-03 13:48:39
19.5,2018-08-03 13:48:40
18.5,2018-08-03 13:48:42
19.5,2018-08-03 13:48:43
21.5,2018-08-03 13:48:45
23.5,2018-08-03 13:48:46
19.0,2018-08-03 13:48:47
23.5,2018-08-03 13:48:48
21.0,2018-08-03 13:48:50
22.59,2018-08-03 13:55:26
11.5,2018-08-03 13:55:27
22.0,2018-08-03 13:55:29
20.5,2018-08-03 13:55:31
24.0,2018-08-03 13:55:32
20.0,2018-08-03 13:55:34
15.5,2018-08-03 13:55:35
28.0,2018-08-03 13:55:37
23.0,2018-08-03 13:55:39
19.5,2018-08-03 13:55:40
19.5,2018-08-03 13:55:42
19.5,2018-08-03 13:55:43
22.5,2018-08-03 13:55:45
22.5,2018-08-03 13:55:47
21.5,2018-08-03 13:55:48
18.5,2018-08-03 13:55:50
22.0,2018-08-03 13:55:52
20.0,2018-08-03 13:55:53
21.0,2018-08-03 13:55:55
17.5,2018-08-03 13:55:56
23.59,2018-08-03 14:03:52
17.5,2018-08-03 14:03:54
17.0,2018-08-03 14:03:55
18.5,2018-08-03 14:03:57
22.5,2018-08-03 14:03:58
15.5,2018-08-03 14:04:00
23.0,2018-08-03 14:04:01
22.0,2018-08-03 14:04:02
23.0,2018-08-03 14:04:04
23.0,2018-08-03 14:04:05
16.0,2018-08-03 14:04:07
26.5,2018-08-03 14:04:08
23.0,2018-08-03 14:04:10
22.0,2018-08-03 14:04:12
27.5,2018-08-03 14:04:13
16.5,2018-08-03 14:04:15
18.0,2018-08-03 14:04:17
24.0,2018-08-03 14:04:18
19.0,2018-08-03 14:04:19
18.0,2018-08-03 14:04:21
18.09,2018-08-03 14:11:16
24.0,2018-08-03 14:11:18
21.5,2018-08-03 14:11:21
24.0,2018-08-03 14:11:23
23.5,2018-08-03 14:11:25
19.0,2018-08-03 14:11:27
19.5,2018-08-03 14:11:29
11.5,2018-08-03 14:11:32
20.0,2018-08-03 14:11:34
19.5,2018-08-03 14:11:36
20.0,2018-08-03 14:11:39
21.0,2018-08-03 14:11:41
24.0,2018-08-03 14:11:44
23.0,2018-08-03 14:11:46
19.5,2018-08-03 14:11:49
29.0,2018-08-03 14:11:54
25.5,2018-08-03 14:11:59
24.5,2018-08-03 14:12:01
24.0,2018-08-03 14:12:03
22.0,2018-08-03 14:12:04
21.59,2018-08-03 14:15:28
19.0,2018-08-03 14:15:31
28.5,2018-08-03 14:15:33
18.0,2018-08-03 14:15:35
19.0,2018-08-03 14:15:36
20.0,2018-08-03 14:15:38
18.0,2018-08-03 14:15:39
22.0,2018-08-03 14:15:41
21.5,2018-08-03 14:15:42
17.5,2018-08-03 14:15:44
22.5,2018-08-03 14:15:46
20.5,2018-08-03 14:15:47
22.5,2018-08-03 14:15:49
19.5,2018-08-03 14:15:51
17.5,2018-08-03 14:15:52
13.0,2018-08-03 14:15:54
19.0,2018-08-03 14:15:56
25.5,2018-08-03 14:15:57
23.0,2018-08-03 14:15:59
23.09,2018-08-03 14:33:36
19.0,2018-08-03 14:33:38
25.0,2018-08-03 14:33:40
17.0,2018-08-03 14:33:41
23.5,2018-08-03 14:33:43
17.0,2018-08-03 14:33:44
23.0,2018-08-03 14:33:46
14.5,2018-08-03 14:33:47
20.0,2018-08-03 14:33:49
31.0,2018-08-03 14:33:51
27.5,2018-08-03 14:33:53
28.0,2018-08-03 14:33:55
15.0,2018-08-03 14:33:57
18.0,2018-08-03 14:33:59
22.0,2018-08-03 14:34:02
26.0,2018-08-03 14:34:05
22.0,2018-08-03 14:34:08
29.0,2018-08-03 14:34:11
24.0,2018-08-03 14:34:14
26.0,2018-08-03 14:34:16
30.0,2018-08-03 14:34:17
13.09,2018-08-03 14:38:38
21.0,2018-08-03 14:38:40
28.5,2018-08-03 14:38:41
24.0,2018-08-03 14:38:43
22.0,2018-08-03 14:38:45
19.5,2018-08-03 14:38:47
19.5,2018-08-03 14:38:49
22.5,2018-08-03 14:38:51
27.0,2018-08-03 14:38:53
25.0,2018-08-03 14:38:55
13.5,2018-08-03 14:38:56
31.5,2018-08-03 14:38:58
18.0,2018-08-03 14:39:00
21.5,2018-08-03 14:39:02
22.5,2018-08-03 14:39:03
22.5,2018-08-03 14:39:06
23.5,2018-08-03 14:39:08
19.5,2018-08-03 14:39:10
19.5,2018-08-03 14:39:13
20.5,2018-08-03 14:39:15
33.09,2018-08-03 14:41:42
23.0,2018-08-03 14:41:45
12.5,2018-08-03 14:41:47
15.5,2018-08-03 14:41:49
18.0,2018-08-03 14:41:50
12.0,2018-08-03 14:41:52
13.5,2018-08-03 14:41:54
28.5,2018-08-03 14:41:56
19.5,2018-08-03 14:41:58
15.5,2018-08-03 14:42:00
19.5,2018-08-03 14:42:02
25.0,2018-08-03 14:42:05
21.5,2018-08-03 14:42:07
31.0,2018-08-03 14:42:09
24.5,2018-08-03 14:42:10
29.5,2018-08-03 14:42:12
20.0,2018-08-03 14:42:14
24.5,2018-08-03 14:42:16
17.5,2018-08-03 14:42:17
25.0,2018-08-03 14:42:19
14.59,2018-08-03 14:53:50
28.5,2018-08-03 14:53:53
19.5,2018-08-03 14:53:55
18.0,2018-08-03 14:53:57
29.0,2018-08-03 14:53:58
25.5,2018-08-03 14:54:00
19.0,2018-08-03 14:54:02
22.5,2018-08-03 14:54:04
17.5,2018-08-03 14:54:06
22.0,2018-08-03 14:54:08
29.0,2018-08-03 14:54:09
26.5,2018-08-03 14:54:10
26.5,2018-08-03 14:54:12
21.5,2018-08-03 14:54:14
18.5,2018-08-03 14:54:15
19.5,2018-08-03 14:54:17
30.0,2018-08-03 14:54:19
23.5,2018-08-03 14:54:20
23.0,2018-08-03 14:54:22
29.5,2018-08-03 14:54:24
22.59,2018-08-03 15:19:26
26.0,2018-08-03 15:19:28
32.0,2018-08-03 15:19:30
24.5,2018-08-03 15:19:31
18.5,2018-08-03 15:19:32
27.0,2018-08-03 15:19:34
24.0,2018-08-03 15:19:35
30.5,2018-08-03 15:19:36
27.5,2018-08-03 15:19:38
23.5,2018-08-03 15:19:40
20.0,2018-08-03 15:19:42
26.0,2018-08-03 15:19:44
21.0,2018-08-03 15:19:47
21.0,2018-08-03 15:19:49
23.5,2018-08-03 15:19:50
22.5,2018-08-03 15:19:52
23.5,2018-08-03 15:19:54
20.0,2018-08-03 15:19:55
21.5,2018-08-03 15:19:57
28.0,2018-08-03 15:19:58
19.09,2018-08-03 15:26:53
27.5,2018-08-03 15:26:55
22.5,2018-08-03 15:26:56
20.5,2018-08-03 15:26:58
25.5,2018-08-03 15:27:00
20.0,2018-08-03 15:27:01
21.0,2018-08-03 15:27:03
23.5,2018-08-03 15:27:04
26.0,2018-08-03 15:27:07
13.5,2018-08-03 15:27:09
22.5,2018-08-03 15:27:12
12.5,2018-08-03 15:27:14
21.0,2018-08-03 15:27:16
18.5,2018-08-03 15:27:18
17.5,2018-08-03 15:27:19
18.0,2018-08-03 15:27:21
26.5,2018-08-03 15:27:23
20.5,2018-08-03 15:27:24
17.0,2018-08-03 15:27:26
21.0,2018-08-03 15:27:28
22.59,2018-08-03 15:30:25
20.5,2018-08-03 15:30:26
19.5,2018-08-03 15:30:29
21.0,2018-08-03 15:30:31
21.5,2018-08-03 15:30:33
19.0,2018-08-03 15:30:35
20.5,2018-08-03 15:30:36
20.0,2018-08-03 15:30:38
15.5,2018-08-03 15:30:39
15.0,2018-08-03 15:30:41
18.5,2018-08-03 15:30:42
23.5,2018-08-03 15:30:44
16.5,2018-08-03 15:30:45
26.0,2018-08-03 15:30:47
12.5,2018-08-03 15:30:49
25.5,2018-08-03 15:30:51
21.0,2018-08-03 15:30:53
17.0,2018-08-03 15:30:54
17.5,2018-08-03 15:30:55
15.5,2018-08-03 15:30:57
15.59,2018-08-03 15:34:04
19.5,2018-08-03 15:34:06
25.0,2018-08-03 15:34:08
15.5,2018-08-03 15:34:10
23.5,2018-08-03 15:34:12
29.0,2018-08-03 15:34:14
24.0,2018-08-03 15:34:15
31.5,2018-08-03 15:34:17
19.0,2018-08-03 15:34:19
14.0,2018-08-03 15:34:21
28.0,2018-08-03 15:34:23
18.0,2018-08-03 15:34:25
21.5,2018-08-03 15:34:26
17.09,2018-08-03 16:33:50
22.0,2018-08-03 16:33:52
16.5,2018-08-03 16:33:54
27.5,2018-08-03 16:33:55
21.5,2018-08-03 16:33:57
19.0,2018-08-03 16:33:58
26.5,2018-08-03 16:33:59
16.0,2018-08-03 16:34:01
29.0,2018-08-03 16:34:02
23.0,2018-08-03 16:34:03
18.59,2018-08-03 16:42:09
27.5,2018-08-03 16:42:10
25.5,2018-08-03 16:42:11
21.5,2018-08-03 16:42:12
29.5,2018-08-03 16:42:14
30.5,2018-08-03 16:42:15
20.5,2018-08-03 16:42:16
14.5,2018-08-03 16:42:17
27.0,2018-08-03 16:42:18
28.5,2018-08-03 16:42:19
28.0,2018-08-03 16:42:20
20.0,2018-08-03 16:42:22
21.0,2018-08-03 16:42:23
18.5,2018-08-03 16:42:23
30.59,2018-08-03 16:45:51
26.5,2018-08-03 16:45:56
26.0,2018-08-03 16:45:59
23.0,2018-08-03 16:46:01
18.5,2018-08-03 16:46:02
27.5,2018-08-03 16:46:04
29.0,2018-08-03 16:46:06
18.5,2018-08-03 16:46:07
23.0,2018-08-03 16:46:09
19.0,2018-08-03 16:46:10
14.5,2018-08-03 16:46:11
23.5,2018-08-03 16:46:13
21.0,2018-08-03 16:46:14
